,label,en_text,id_text
297,positive,"The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to (  x20ac ) 47 million ( $ 61US million ) , from (  x20ac ) 40.8 million a year earlier .","Perusahaan yang berbasis di Helsinki, yang juga memiliki merek Salomon, Atomic dan Suunto, mengatakan laba bersih naik 15 persen dalam tiga bulan hingga 31 Desember menjadi (x20ac) 47 juta ($61US juta), dari (x20ac) 40,8 juta per tahun. tahun sebelumnya."
298,positive,The increase in capital stock has been registered in the Finnish Trade Register on 20 November 2006 .,Peningkatan modal saham telah terdaftar dalam Daftar Dagang Finlandia pada tanggal 20 November 2006 .
299,positive,The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 .,"Laba operasi untuk Grain Trading meningkat menjadi EUR 2,0 juta dari EUR 1,4 juta pada tahun 2005 ."
300,positive,The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % .,"Saham naik untuk hari kedua pada hari Rabu membawa kenaikan dua hari ke GBX12 0,0 atau 2,0%."
301,positive,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,"Saham naik untuk hari ketiga pada hari Selasa membawa kenaikan tiga hari ke GBX10 ,50 atau 1,8%."
302,positive,The transaction is in line with Aspo 's strategy to expand in the Baltic Sea region and in the eastern markets .,Transaksi ini sejalan dengan strategi Aspo untuk melakukan ekspansi di kawasan Laut Baltik dan di pasar timur.
303,positive,The transactions would increase earnings per share in the first quarter by some EUR0 .28 .,"Transaksi tersebut akan meningkatkan pendapatan per saham pada kuartal pertama sebesar EUR0,28."
304,positive,"There has been some recovery of the base metals prices and increased demand for metals in China , however .","Namun, ada beberapa pemulihan harga logam dasar dan peningkatan permintaan logam di Cina."
305,positive,"This new representation extends Comptel 's global presence to a total of 18 countries , serving over 250 customers in over 80 countries worldwide .","Representasi baru ini memperluas kehadiran global Comptel ke total 18 negara, melayani lebih dari 250 pelanggan di lebih dari 80 negara di seluruh dunia."
306,positive,"TietoEnator itself uses Nokia 's Intellisync Mobile Suite 's wireless email , calendar , and device management capabilities , and the company will now extend these services to its customers .","TietoEnator sendiri menggunakan email nirkabel, kalender, dan kemampuan manajemen perangkat Nokia Intellisync Mobile Suite, dan perusahaan sekarang akan memperluas layanan ini kepada pelanggannya."
307,positive,Total operating revenue grew by 27.6 % year-on-year to EUR61m .,"Total pendapatan operasional tumbuh sebesar 27,6% tahun-ke-tahun menjadi EUR61 juta ."
308,positive,Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,"Arus kas Vacon dari operasi tumbuh menjadi EUR 37,1 juta dari EUR 21,9 juta tahun lalu."
310,positive,"We also strengthen our existing partnership with Cybercom '' , says Teleste CTO Esko Myllyla .","Kami juga memperkuat kemitraan kami yang ada dengan Cybercom'', kata Teleste CTO Esko Myllyla."
311,positive,"Via the Satlan acquisition , Teleste plans to further expand its market presence as a video services partner for cable operators , broadcasters and IPTV service providers .","Melalui akuisisi Satlan, Teleste berencana untuk lebih memperluas kehadiran pasarnya sebagai mitra layanan video untuk operator kabel, penyiar dan penyedia layanan IPTV."
312,positive,"With the acquisition , the company will expand its offering to North , Central and South America , it said .","Dengan akuisisi tersebut, perusahaan akan memperluas penawarannya ke Amerika Utara, Tengah dan Selatan, katanya."
313,positive,"With the extension of the new contract for a further eight engines , the plant will now produce over 100 MW , it said .","Dengan perpanjangan kontrak baru untuk delapan mesin selanjutnya, pembangkit tersebut sekarang akan memproduksi lebih dari 100 MW, katanya."
314,positive,YIT says the acquisition is a part of its strategy for expansion in Central and Eastern European markets .,YIT mengatakan akuisisi tersebut merupakan bagian dari strategi untuk ekspansi di pasar Eropa Tengah dan Timur.
315,positive,"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .","`` Penjualan produk BasWare tumbuh kuat pada periode keuangan tersebut, sebesar 24 persen."
316,positive,"`` The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said Magnus Rosen , Ramirent CEO .","`` Kuartal kedua 2010 merupakan kuartal pertama dengan pertumbuhan penjualan bersih sejak kuartal ketiga 2008 , '' kata Magnus Rosen , CEO Ramirent ."
317,positive,"`` The transaction strengthens our position ... in design and branded goods , '' said Fiskars president and CEO Heikki Allonen , pointing out that the two groups have relatively few overlapping operations .","`` Transaksi memperkuat posisi kami ... dalam desain dan barang bermerek , '' kata presiden dan CEO Fiskars Heikki Allonen , menunjukkan bahwa kedua kelompok memiliki operasi yang tumpang tindih relatif sedikit ."
318,positive,1 February 2011 - Finnish textile and clothing company Marimekko Oyj HEL : MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .,"1 Februari 2011 - Perusahaan tekstil dan pakaian Finlandia Marimekko Oyj HEL ​​: MMO1V mengatakan hari ini laba operasi awal tumbuh menjadi EUR8 ,2 m pada 2010 dari EUR6 ,3 m pada 2009 ."
320,positive,"Finnish Larox has signed a contract with the Talvivaara Project for the delivery of filters to the Talvivaara nickel mine in Sotkamo , in Finland .","Larox Finlandia telah menandatangani kontrak dengan Proyek Talvivaara untuk pengiriman filter ke tambang nikel Talvivaara di Sotkamo, di Finlandia."
321,positive,Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million .,Affecto mengharapkan penjualan bersihnya untuk keseluruhan tahun 2010 meningkat dari tingkat tahun 2009 yang mencapai EUR 103 juta.
322,positive,Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 .,"Arus kas dari operasi naik menjadi EUR 52,7 juta dari EUR 15,6 juta di tahun 2007 ."
323,positive,Commission income rose by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 .,"Pendapatan komisi naik 25,7% menjadi EUR 16,1 juta dari EUR 12,8 juta pada tahun 2004 ."
324,positive,Componenta 's objective with this agreement is to increase business on its existing production lines .,Tujuan Componenta dengan perjanjian ini adalah untuk meningkatkan bisnis di lini produksi yang ada.
325,positive,"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 .","Laba per saham untuk Januari-Juni 2010 adalah EUR0 .30 , meningkat 20 % year-on-year EUR0 .25 ."
326,positive,Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,"Laba per saham EPS naik menjadi EUR 0,11 dari EUR 0,03 ."
327,positive,"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .","Elisa mengatakan langganan seluler tumbuh 7 persen selama 2007, terutama karena pelanggan mengadopsi apa yang disebut teknologi seluler generasi ketiga."
328,positive,"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .","EPS untuk kuartal ini berada di 0,36 eur, naik dari 0,33 eur tahun lalu dan di depan perkiraan 0,33 eur."
329,positive,EPS grew to 0.04 eur from 0.02 eur .,"EPS tumbuh menjadi 0,04 eur dari 0,02 eur."
330,positive,Exports grew 16.5 percent to 19.1 million liters .,"Ekspor tumbuh 16,5 persen menjadi 19,1 juta liter."
331,positive,"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .","Grup investasi Finlandia Panostaja Oyj mengatakan laba bersihnya naik menjadi 8,6 juta euro $ 11,4 juta pada fiskal 2005-06, yang berakhir 31 Oktober 2006, dari 2,8 juta euro $ 3,7 juta pada periode yang sama tahun fiskal 2004-05."
332,positive,Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,"Pemasok komponen logam Finlandia Componenta Oyj mengatakan laba bersihnya naik menjadi 3,5 juta euro $ 4,5 juta pada tahun 2006 dari 2,2 juta euro $ 2,8 juta pada tahun 2005 ."
333,positive,"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 .","Perusahaan teknologi wafer silikon Finlandia Okmetic Oyj OMX Helsinki : OKM1V melaporkan pada hari Kamis 30 Oktober laba operasi sebesar EUR7,4 m untuk Januari-September 2008, naik dari EUR6,1 m pada periode yang sama tahun 2007 ."
334,positive,"Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn .","Fiskars Brands melaporkan penjualan bersih sebesar EUR 145,8 juta, naik dari EUR 138,4 juta."
335,positive,"GeoSentric Oyj s GeoSolutions Business Unit GyPSii , the mobile digital lifestyle application and geo-mobility social networking platform , has signed an agreement with Nanjing MyNet to make the GyPSii mobile social networking platform available to customers of China Mobile .","Unit Bisnis GeoSolutions GeoSentric Oyj GyPSii, aplikasi gaya hidup digital seluler dan platform jejaring sosial geo-mobilitas, telah menandatangani perjanjian dengan Nanjing MyNet untuk membuat platform jejaring sosial seluler GyPSii tersedia bagi pelanggan China Mobile."
336,positive,HELSINKI AFX - Outokumpu Technology said it has signed a 3.5 mln eur agreement with Mongolia 's Erdenet Mining Corporation for the engineering of the first HydroCopper plant to be built at the Erdenet mine site .,"HELSINKI AFX-Outokumpu Technology mengatakan telah menandatangani perjanjian 3,5 juta euro dengan Erdenet Mining Corporation Mongolia untuk rekayasa pabrik HydroCopper pertama yang akan dibangun di lokasi tambang Erdenet."
337,positive,"However , the proportion of the paid standing orders grew in 2009 .","Namun , proporsi pesanan tetap berbayar tumbuh pada tahun 2009 ."
338,positive,"In addition to the demand in Finland , the export of lining stone products also increased .","Selain permintaan di Finlandia, ekspor produk lining stone juga meningkat."
339,positive,"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .","Pada Januari-September 2007 , penjualan bersih grup dari operasi yang dilanjutkan naik menjadi EUR 213,1 juta dari EUR 172,6 juta pada periode yang sama tahun 2006 ."
340,positive,"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .","Pada Juli-September 2008, penjualan bersih YIT meningkat menjadi EUR 970,8 juta, dibandingkan dengan EUR 906,8 juta pada periode yang sama di tahun 2007."
341,positive,"In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period .","Dalam periode pelaporan, penjualan bersih naik 8% tahun-ke-tahun menjadi EUR64 .3 m, karena akuisisi bisnis yang direalisasikan selama paruh pertama 2008-09, yang efeknya adalah EUR10 .9 m dalam periode peninjauan. ."
342,positive,"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .","Pada periode pelaporan, laba operasional perusahaan tumbuh sebesar 43,2% menjadi EUR 6 juta."
343,positive,Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million .,"Penjualan bersih tahun lalu naik menjadi EUR 68,3 juta dari EUR 62,2 juta."
344,positive,"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .","Tahun lalu perusahaan meningkatkan omset menjadi sekitar 7 juta litas EUR 2 juta , dari 6,1 juta litas pada tahun 2004 ."
345,positive,"ADP News - Nov 18 , 2008 - Finnish AC drives manufacturer Vacon Oyj OMX : VAC1V said today that it had set up new representative offices in Romania and Ukraine to serve the growing markets in eastern and southeastern Europe .",ADP News - 18 Nov 2008 - Produsen penggerak AC Finlandia Vacon Oyj OMX : VAC1V hari ini mengatakan bahwa mereka telah mendirikan kantor perwakilan baru di Rumania dan Ukraina untuk melayani pasar yang berkembang di Eropa timur dan tenggara .
346,positive,Marimekko Group 's full-year net sales are estimated to increase by about 10 % .,Penjualan bersih setahun penuh Grup Marimekko diperkirakan meningkat sekitar 10% .
347,positive,Net sales surged by 30 % to EUR 36 million .,Penjualan bersih melonjak 30% menjadi EUR 36 juta.
348,positive,"Net sales went up by 1 % year-on-year to EUR 29 million , affected by the business acquisitions , realized during the previous financial period , the effect of which was EUR 5.1 million on the review period .","Penjualan bersih naik 1% tahun-ke-tahun menjadi EUR 29 juta, dipengaruhi oleh akuisisi bisnis, yang direalisasikan selama periode keuangan sebelumnya, yang efeknya adalah EUR 5,1 juta pada periode peninjauan."
349,positive,"Nevertheless , its market share rose to 49.14 percent from 48.51 percent a year earlier .","Meski demikian, pangsa pasarnya naik menjadi 49,14 persen dari 48,51 persen di tahun sebelumnya."
350,positive,Nokia - the world 's largest mobile phone manufacturer - and China Postel - China 's largest mobile phone distributor - have a long-standing partnership that continues to grow stronger over time .,Nokia - produsen ponsel terbesar di dunia - dan China Postel - distributor ponsel terbesar di China - memiliki kemitraan jangka panjang yang terus tumbuh lebih kuat dari waktu ke waktu.
351,positive,"October-December sales were 302 mln eur , or a 25.3 pct increase year on year .","Penjualan Oktober-Desember mencapai 302 juta euro , atau meningkat 25,3 persen tahun ke tahun ."
352,positive,"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .","Olvi, yang menguasai 94 persen saham di Ragutis melalui A. Le Coq, mengatakan dalam laporan tahunannya yang diterbitkan awal tahun ini bahwa penjualan pabrik bir Lithuania mencapai 15,04 juta euro tahun lalu, naik 20,4 persen dari 12,49 juta euro pada 2004. ."
353,positive,Olvi expects sales and market share to increase in the first quarter of 2010 .,Olvi mengharapkan penjualan dan pangsa pasar meningkat pada kuartal pertama 2010 .
355,positive,Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .,"Laba operasional meningkat menjadi EUR 14,0 juta dari EUR 4,9 juta pada periode yang sama tahun 2005 ."
356,positive,Operating profit of the Asian plants grew markedly .,Laba operasional pabrik Asia tumbuh pesat.
357,positive,"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .","Laba operasional mencapai EUR 825 juta , naik dari EUR 763 juta pada tahun 2004 ."
358,positive,"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .","Laba operasional mencapai EUR 83,0 juta , naik dari EUR 23,5 juta tahun ke tahun ."
359,positive,Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .,Kapasitas produksi akan meningkat dari 36.000 menjadi 85.000 ton per tahun dan bahan baku akan terus didaur ulang kertas dan papan.
360,positive,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,"Laba untuk periode tersebut meningkat dari EUR 2,9 juta menjadi EUR 10,5 juta."
361,positive,"Profit per share was EUR 1.03 , up from EUR 0.87 .","Laba per saham adalah EUR 1,03 , naik dari EUR 0,87 ."
362,positive,Return on capital employed rose by 4.8 percentage points to 19.6 % .,"Pengembalian modal yang digunakan naik sebesar 4,8 poin persentase menjadi 19,6%."
